ГЭСН|11|11-01-048|4|Полы|ПОЛЫ|Устройство сборных оснований полов из малоформатных гипсоволокнистых листов (ГВЛ) и элементов пола|Устройство сборных оснований из элементов полов: на пенополистирольных плитах толщиной слоя до 50 мм
ГЭСН|11|11-01-049|1|Полы|ПОЛЫ|Укладка металлического накладного профиля (порога)|Укладка металлического накладного профиля (порога)
ГЭСН|11|11-01-050|1|Полы|ПОЛЫ|Устройство пароизоляции из полиэтиленовой пленки в один слой насухо|Устройство пароизоляции из полиэтиленовой пленки в один слой насухо
ГЭСН|11|11-01-051|4|Полы|ПОЛЫ|Устройство систем электрического отопления полов (&quot;теплый пол&quot;) по готовому основанию|Устройство систем электрического отопления полов (&quot;теплый пол&quot;) на основе: нагревательного кабеля по готовому 
ГЭСН|11|11-01-052|5|Полы|ПОЛЫ|Устройство полимерных наливных полов из полиуретана|Устройство полимерных наливных полов из полиуретана: с толщиной покрытия 2 мм
ГЭСН|11|11-01-053|4|Полы|ПОЛЫ|Устройство оснований полов из фанеры|Устройство оснований полов из фанеры в один слой площадью: до 20 м2
ГЭСН|11|11-01-054|2|Полы|ПОЛЫ|Монтаж сборно-разборных систем фальшполов из ДСП панелей|Монтаж сборно-разборных систем фальшполов из ДСП панелей: размером 600х600 мм
ГЭСН|11|11-01-055|1|Полы|ПОЛЫ|Устройство упрочненных (топпинговых) покрытий бетонных полов|Устройство упрочненных (топпинговых) покрытий бетонных полов
ГЭСН|11|11-01-057|1|Полы|ПОЛЫ|Устройство гетерогенного и гомогенного покрытия на клее со свариванием полотнищ в стыках|Устройство гетерогенного и гомогенного покрытия на клее со свариванием полотнищ в стыках
ГЭСН|11|11-01-058|4|Полы|ПОЛЫ|Устройство покрытий лестничной клетки на цементном растворе из плиток|Устройство калошницы лестничных маршей и площадок высотой 10 см из керамической плитки
ГЭСН|11|11-01-059|1|Полы|ПОЛЫ|Укладка антистатической медной ленты|Укладка антистатической медной ленты
ГЭСН|11|11-01-060|1|Полы|ПОЛЫ|Армирование стяжек|Армирование стяжек сетками сварными
ГЭСН|11|11-01-061|1|Полы|ПОЛЫ|Монтаж сборно-разборных систем фальшполов в чистых помещениях|Монтаж укосин при устройстве сборно-разборных систем фальшполов в чистых помещениях
ГЭСН|12|12-01-001|7|Кровли|КРОВЛИ|Устройство кровель скатных|Устройство кровель скатных из трех слоев кровельных рулонных материалов: на битумной мастике
ГЭСН|12|12-01-002|24|Кровли|КРОВЛИ|Устройство кровель плоских|Устройство кровель плоских четырехслойных из рулонных кровельных материалов на битумной мастике: с защитным слоем из гра
ГЭСН|12|12-01-003|2|Кровли|КРОВЛИ|Устройство трехслойных мастичных кровель, армированных двумя слоями стеклосетки|Устройство трехслойных мастичных кровель, армированных двумя слоями стеклосетки,: из битумной мастики
ГЭСН|12|12-01-004|11|Кровли|КРОВЛИ|Устройство примыканий рулонных и мастичных кровель к стенам и парапетам|Устройство примыканий рулонных и мастичных кровель к стенам и парапетам высотой: до 600 мм без фартуков
ГЭСН|12|12-01-005|4|Кровли|КРОВЛИ|Защита ендов|Защита ендов: дополнительным двухслойным ковром из рулонных материалов на битумной мастике
ГЭСН|12|12-01-006|2|Кровли|КРОВЛИ|Устройство деформационных швов|Устройство деформационных швов с наклейкой дополнительных слоев рулонного кровельного материала на битумной мастике
ГЭСН|12|12-01-007|13|Кровли|КРОВЛИ|Устройство кровель различных типов|Устройство кровель из волнистых хризотилцементных листов: с симметричными кромками по деревянной обрешетке с ее устройст
ГЭСН|12|12-01-008|2|Кровли|КРОВЛИ|Устройство обделок на фасадах (наружные подоконники, пояски, балконы и др.)|Устройство обделок на фасадах (наружные подоконники, пояски, балконы и др.): включая водосточные трубы, с изготовлением 
ГЭСН|12|12-01-009|2|Кровли|КРОВЛИ|Устройство желобов|Устройство желобов: настенных
ГЭСН|12|12-01-010|1|Кровли|КРОВЛИ|Устройство мелких покрытий (брандмауэры, парапеты, свесы и т.п.) из листовой оцинкованной стали|Устройство мелких покрытий (брандмауэры, парапеты, свесы и т.п.) из листовой оцинкованной стали
ГЭСН|12|12-01-011|2|Кровли|КРОВЛИ|Устройство колпаков над шахтами|Устройство колпаков над шахтами в два канала
ГЭСН|12|12-01-012|1|Кровли|КРОВЛИ|Ограждение кровель перилами|Ограждение кровель перилами
ГЭСН|12|12-01-013|7|Кровли|КРОВЛИ|Утепление покрытий плитами|Утепление покрытий плитами: из пенопласта полистирольного на битумной мастике в один слой
ГЭСН|12|12-01-014|9|Кровли|КРОВЛИ|Утепление покрытий|Утепление покрытий: легким (ячеистым) бетоном
ГЭСН|12|12-01-015|5|Кровли|КРОВЛИ|Устройство пароизоляции|Устройство пароизоляции: оклеечной в один слой
ГЭСН|12|12-01-016|2|Кровли|КРОВЛИ|Огрунтовка оснований из бетона или раствора под водоизоляционный кровельный ковер|Огрунтовка оснований из бетона или раствора под водоизоляционный кровельный ковер: битумной грунтовкой с ее приготовлени
ГЭСН|12|12-01-017|5|Кровли|КРОВЛИ|Устройство выравнивающих стяжек|Устройство выравнивающих стяжек: цементно-песчаных толщиной 15 мм
ГЭСН|12|12-01-018|4|Кровли|КРОВЛИ|Изоляция стаканов зенитных фонарей с обделкой примыканий кровель к ним|Изоляция по периметру стаканов зенитных фонарей: из органического стекла в зданиях с покрытием из железобетонных плит
ГЭСН|12|12-01-019|1|Кровли|КРОВЛИ|Приготовление кровельных битумных мастик|Приготовление кровельных битумных мастик
ГЭСН|12|12-01-020|1|Кровли|КРОВЛИ|Устройство кровель различных типов из металлочерепицы|Устройство кровель различных типов из металлочерепицы
ГЭСН|12|12-01-021|1|Кровли|КРОВЛИ|Устройство однослойной кровли из полимерного рулонного материала с установкой прижимных пластин|Устройство однослойной кровли из полимерного рулонного материала с установкой прижимных пластин
ГЭСН|12|12-01-022|1|Кровли|КРОВЛИ|Устройство металлической обрешетки из оцинкованного профиля|Устройство обрешетки из оцинкованного профиля для покрытия кровли
ГЭСН|12|12-01-023|3|Кровли|КРОВЛИ|Устройство кровли из металлочерепицы по готовым прогонам|Устройство кровли из металлочерепицы по готовым прогонам: простая кровля
ГЭСН|12|12-01-024|1|Кровли|КРОВЛИ|Устройство кровли с применением мастики с 2-х слойным покрытием|Устройство кровли с применением мастики с 2-х слойным покрытием
ГЭСН|12|12-01-025|1|Кровли|КРОВЛИ|Устройство примыканий из 2х слоёв битумно-полимерной мастики с армирующими прокладками из стеклоткани и покрытием светозащитным составом|Устройство примыканий из 2х слоёв битумно-полимерной мастики с армирующими прокладками из стеклоткани и покрытием светоз
ГЭСН|12|12-01-026|3|Кровли|КРОВЛИ|Устройство кровель из рулонной стали по обрешетке из обрезной доски|Устройство кровель из рулонной стали по обрешетке из обрезной доски при: простой кровле
ГЭСН|12|12-01-027|3|Кровли|КРОВЛИ|Устройство кровель из рулонной стали по основанию из цементно-стружечных плит по металлической обрешетке|Устройство кровель из рулонной стали по основанию из цементно-стружечных плит по металлической обрешетке при: простой кр
ГЭСН|12|12-01-028|3|Кровли|КРОВЛИ|Устройство плоских однослойных кровель из ПВХ мембран по готовому основанию со сваркой стыков|Устройство плоских однослойных кровель из ПВХ мембран (со сваркой полотен) с укладкой разделительного слоя по утеплителю
ГЭСН|12|12-01-029|3|Кровли|КРОВЛИ|Устройство примыканий из ПВХ мембран к стенам и парапетам|Устройство примыканий из ПВХ мембран к стенам и парапетам: высотой до 450 мм с одним фартуком
ГЭСН|12|12-01-030|1|Кровли|КРОВЛИ|Устройство примыканий из ПВХ мембран к трубам по готовому основанию|Устройство примыканий из ПВХ мембран к трубам по готовому основанию
ГЭСН|12|12-01-031|1|Кровли|КРОВЛИ|Устройство покрытия из ПВХ мембран к парапетной стойке со сваркой стыков внахлест по готовому основанию|Устройство покрытия из ПВХ мембран к парапетной стойке со сваркой стыков внахлест по готовому основанию
ГЭСН|12|12-01-032|5|Кровли|КРОВЛИ|Монтаж снегозадержателя, устройство системы снеготаяния и антиобледенения кровли|Монтаж снегозадержателя: уголкового
ГЭСН|12|12-01-033|3|Кровли|КРОВЛИ|Монтаж кровли из профилированного листа для объектов непроизводственного назначения|Монтаж кровли из профилированного листа для объектов непроизводственного назначения: простой
ГЭСН|12|12-01-034|2|Кровли|КРОВЛИ|Устройство обрешетки|Устройство обрешетки: сплошной из досок
ГЭСН|12|12-01-035|3|Кровли|КРОВЛИ|Устройство металлической водосточной системы|Устройство металлической водосточной системы: колен
ГЭСН|12|12-01-036|2|Кровли|КРОВЛИ|Установка водосточной системы из ПВХ|Установка водосточной системы из ПВХ: желобов
ГЭСН|12|12-01-037|6|Кровли|КРОВЛИ|Устройство гидроизоляции|Устройство гидроизоляции с подготовкой поверхности в 2 слоя из рулонных полимерных материалов: на битумной мастике
ГЭСН|12|12-01-038|8|Кровли|КРОВЛИ|Устройство элементов на скатной кровле из цементно-песчаной черепицы|Устройство на скатной кровле с покрытием из цементно-песчаной черепицы: разжелобков (ендов)
ГЭСН|12|12-01-039|1|Кровли|КРОВЛИ|Устройство кровли из цементно-песчаной черепицы по обрешетке из стального оцинкованного профиля|Устройство кровли из цементно-песчаной черепицы по обрешетке из стального оцинкованного профиля
ГЭСН|12|12-01-040|4|Кровли|КРОВЛИ|Устройство гидроизоляции плоских кровель из полимерных составов методом безвоздушного нанесения|Устройство гидроизоляции плоских кровель из полимерных составов методом безвоздушного нанесения: в один слой
ГЭСН|12|12-01-041|1|Кровли|КРОВЛИ|Устройство механического крепления фиксаторами при покрытии кровли рулонным материалом|Устройство механического крепления фиксаторами при покрытии кровли рулонным материалом
ГЭСН|12|12-01-042|6|Кровли|КРОВЛИ|Кровля из битумно-полимерной мастики|Подготовка поверхности с нанесением грунтовки из мастики битумно- полимерной кровельной гидроизоляционной, холодной
ГЭСН|12|12-01-044|2|Кровли|КРОВЛИ|Покрытие кровли и примыканий мастикой битумно-бутилкаучуковой|Покрытие кровли и примыканий мастикой битумно-бутилкаучуковой холодной: вручную
ГЭСН|12|12-01-045|1|Кровли|КРОВЛИ|Устройство козырьков на металлических кронштейнах с покрытием кровельной сталью|Устройство козырьков на металлических кронштейнах с покрытием кровельной сталью
ГЭСН|13|13-03-001|20|Защита строительных конструкций и оборудования от коррозии|ПОКРЫТИЕ ЛАКОКРАСОЧНЫМИ МАТЕРИАЛАМИ|Огрунтовка бетонных и оштукатуренных поверхностей|Огрунтовка бетонных и оштукатуренных поверхностей: битумной грунтовкой, первый слой
ГЭСН|13|13-03-002|17|Защита строительных конструкций и оборудования от коррозии|ПОКРЫТИЕ ЛАКОКРАСОЧНЫМИ МАТЕРИАЛАМИ|Огрунтовка металлических поверхностей|Огрунтовка металлических поверхностей за один раз: грунтовкой ХС-068
ГЭСН|13|13-03-003|21|Защита строительных конструкций и оборудования от коррозии|ПОКРЫТИЕ ЛАКОКРАСОЧНЫМИ МАТЕРИАЛАМИ|Окраска огрунтованных бетонных и оштукатуренных поверхностей|Окраска огрунтованных бетонных и оштукатуренных поверхностей: лаком ХВ-784
ГЭСН|13|13-03-004|28|Защита строительных конструкций и оборудования от коррозии|ПОКРЫТИЕ ЛАКОКРАСОЧНЫМИ МАТЕРИАЛАМИ|Окраска металлических огрунтованных поверхностей|Окраска металлических огрунтованных поверхностей: эмалью ХС-436
ГЭСН|13|13-03-005|6|Защита строительных конструкций и оборудования от коррозии|ПОКРЫТИЕ ЛАКОКРАСОЧНЫМИ МАТЕРИАЛАМИ|Шпатлевка поверхностей|Шпатлевка поверхностей: силикатной шпатлевкой, толщина слоя 3 мм
ГЭСН|13|13-03-006|2|Защита строительных конструкций и оборудования от коррозии|ПОКРЫТИЕ ЛАКОКРАСОЧНЫМИ МАТЕРИАЛАМИ|Гидроизоляция поверхности бетонных и железобетонных конструкций защитными эластичными покрытиями на цементной основе|Гидроизоляция поверхности бетонных и железобетонных конструкций в два слоя защитными эластичными покрытиями на цементной
ГЭСН|13|13-03-007|1|Защита строительных конструкций и оборудования от коррозии|ПОКРЫТИЕ ЛАКОКРАСОЧНЫМИ МАТЕРИАЛАМИ|Антикоррозийное покрытие арматуры однокомпонентным цементным составом|Антикоррозийное покрытие арматуры однокомпонентным цементным составом
ГЭСН|13|13-03-008|2|Защита строительных конструкций и оборудования от коррозии|ПОКРЫТИЕ ЛАКОКРАСОЧНЫМИ МАТЕРИАЛАМИ|Гидроизоляция поверхности бетонных и железобетонных конструкций защитными эластичными покрытиями на цементной основе методом безвоздушного нанесения|Гидроизоляция поверхности бетонных и железобетонных конструкций защитными эластичными покрытиями на цементной основе мет
ГЭСН|13|13-06-001|4|Защита строительных конструкций и оборудования от коррозии|ПОДГОТОВИТЕЛЬНЫЕ РАБОТЫ|Очистка металлическим песком внутренней поверхности оборудования и труб|Очистка металлическим песком внутренней поверхности оборудования и труб: диаметром более 500 мм
ГЭСН|13|13-06-002|2|Защита строительных конструкций и оборудования от коррозии|ПОДГОТОВИТЕЛЬНЫЕ РАБОТЫ|Очистка кварцевым песком|Очистка кварцевым песком: сплошных наружных поверхностей
ГЭСН|13|13-06-003|1|Защита строительных конструкций и оборудования от коррозии|ПОДГОТОВИТЕЛЬНЫЕ РАБОТЫ|Очистка поверхности щетками|Очистка поверхности щетками
ГЭСН|13|13-06-004|1|Защита строительных конструкций и оборудования от коррозии|ПОДГОТОВИТЕЛЬНЫЕ РАБОТЫ|Обеспыливание поверхности|Обеспыливание поверхности
ГЭСН|13|13-06-005|3|Защита строительных конструкций и оборудования от коррозии|ПОДГОТОВИТЕЛЬНЫЕ РАБОТЫ|Гидроструйная очистка поверхностей|Гидроструйная очистка бетонных поверхностей
ГЭСН|13|13-06-006|2|Защита строительных конструкций и оборудования от коррозии|ПОДГОТОВИТЕЛЬНЫЕ РАБОТЫ|Придание шероховатости для обеспечения адгезии ранее огрунтованным или окрашенным поверхностям|Придание шероховатости для обеспечения адгезии ранее огрунтованным или окрашенным поверхностям металлических конструкций
ГЭСН|13|13-06-007|6|Защита строительных конструкций и оборудования от коррозии|ПОДГОТОВИТЕЛЬНЫЕ РАБОТЫ|Очистка купрошлаком наружных поверхностей трубопроводов из стали|Очистка купрошлаком наружных поверхностей трубопроводов из стали диаметром: свыше 500 мм до степени очистки 3
ГЭСН|13|13-06-008|1|Защита строительных конструкций и оборудования от коррозии|ПОДГОТОВИТЕЛЬНЫЕ РАБОТЫ|Очистка поверхности купрошлаком|Очистка поверхности купрошлаком: решетчатые конструкции
ГЭСН|13|13-06-009|1|Защита строительных конструкций и оборудования от коррозии|ПОДГОТОВИТЕЛЬНЫЕ РАБОТЫ|Очистка поверхности металлоконструкций средствами малой механизации|Очистка поверхности металлоконструкций средствами малой механизации: на монтажной площадке
ГЭСН|13|13-09-001|15|Защита строительных конструкций и оборудования от коррозии|МЕТАЛЛИЗАЦИОННЫЕ ПОКРЫТИЯ|Металлизация при производстве работ на строительно-монтажной площадке и в мастерских алюминиевой проволокой диаметром до 1,8 мм|Металлизация при производстве работ на строительно-монтажной площадке алюминиевой проволокой диаметром до 1,8 мм: плоски
ГЭСН|13|13-09-002|2|Защита строительных конструкций и оборудования от коррозии|МЕТАЛЛИЗАЦИОННЫЕ ПОКРЫТИЯ|Нанесение антикоррозионного защитного покрытия методом электродугового напыления алюминиевой проволокой|Нанесение антикоррозионного защитного покрытия методом электродугового напыления алюминиевой проволокой при толщине слоя
ГЭСН|13|13-11-001|4|Защита строительных конструкций и оборудования от коррозии|АНТИКОРРОЗИОННАЯ ЗАЩИТА МЕТАЛЛОКОНСТРУКЦИЙ И ТЕХНОЛОГИЧЕСКИХ ТРУБОПРОВОДОВ|Антикоррозионная защита технологических трубопроводов модифицированными эпоксидно-алкидными составами|Антикоррозионная защита технологических трубопроводов: двухкомпонентным абразиво-устойчивым эпоксидным покрытием изолиро
ГЭСН|13|13-11-005|1|Защита строительных конструкций и оборудования от коррозии|АНТИКОРРОЗИОННАЯ ЗАЩИТА МЕТАЛЛОКОНСТРУКЦИЙ И ТЕХНОЛОГИЧЕСКИХ ТРУБОПРОВОДОВ|Антикоррозионная защита металлических конструкций и технологических трубопроводов нитроцеллюлозными лакокрасочными материалами|Антикоррозионная защита металлических конструкций и технологических трубопроводов нитроцеллюлозными лакокрасочными матер
ГЭСН|13|13-11-006|4|Защита строительных конструкций и оборудования от коррозии|АНТИКОРРОЗИОННАЯ ЗАЩИТА МЕТАЛЛОКОНСТРУКЦИЙ И ТЕХНОЛОГИЧЕСКИХ ТРУБОПРОВОДОВ|Антикоррозионная защита металлических конструкций зданий и сооружений производственного и общественного назначения|Антикоррозионная защита металлических конструкций зданий и сооружений производственного и общественного назначения: эпок
ГЭСН|13|13-11-007|2|Защита строительных конструкций и оборудования от коррозии|АНТИКОРРОЗИОННАЯ ЗАЩИТА МЕТАЛЛОКОНСТРУКЦИЙ И ТЕХНОЛОГИЧЕСКИХ ТРУБОПРОВОДОВ|Антикоррозионная защита металлоконструкций и трубопроводов мастиками на основе синтетических смол|Огрунтовка металлических поверхностей по подготовленной поверхности мастикой на основе синтетических смол, вручную
ГЭСН|13|13-11-008|2|Защита строительных конструкций и оборудования от коррозии|АНТИКОРРОЗИОННАЯ ЗАЩИТА МЕТАЛЛОКОНСТРУКЦИЙ И ТЕХНОЛОГИЧЕСКИХ ТРУБОПРОВОДОВ|Антикоррозионная защита металлических конструкций объектов нефтегазовой отрасли|Антикоррозионная защита металлических конструкций объектов нефтегазовой отрасли: грунтовкой цинкноаполненной полиуретано
ГЭСН|13|13-11-011|2|Защита строительных конструкций и оборудования от коррозии|АНТИКОРРОЗИОННАЯ ЗАЩИТА МЕТАЛЛОКОНСТРУКЦИЙ И ТЕХНОЛОГИЧЕСКИХ ТРУБОПРОВОДОВ|Антикоррозионная защита металлических конструкций межцеховых коммуникаций|Антикоррозионная защита металлических конструкций межцеховых коммуникаций: в окрасочно-сушильной камере
ГЭСН|13|13-11-021|2|Защита строительных конструкций и оборудования от коррозии|АНТИКОРРОЗИОННАЯ ЗАЩИТА МЕТАЛЛОКОНСТРУКЦИЙ И ТЕХНОЛОГИЧЕСКИХ ТРУБОПРОВОДОВ|Подготовка поверхностей резервуара под антикоррозионное покрытие|Подготовка поверхности резервуара под антикоррозионное покрытие: внутренней
ГЭСН|13|13-11-022|4|Защита строительных конструкций и оборудования от коррозии|АНТИКОРРОЗИОННАЯ ЗАЩИТА МЕТАЛЛОКОНСТРУКЦИЙ И ТЕХНОЛОГИЧЕСКИХ ТРУБОПРОВОДОВ|Нанесение антикоррозионного покрытия на поверхности резервуара|Нанесение на внутреннюю поверхность резервуара антикоррозионного покрытия: нормальный тип
ГЭСН|13|13-11-023|4|Защита строительных конструкций и оборудования от коррозии|АНТИКОРРОЗИОННАЯ ЗАЩИТА МЕТАЛЛОКОНСТРУКЦИЙ И ТЕХНОЛОГИЧЕСКИХ ТРУБОПРОВОДОВ|Нанесение битумной мастики на сваи из стальных труб|Нанесение горячей битумной мастики толщиной 1 мм на сваи из стальных труб
ГЭСН|15|15-01-001|15|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМИ КАМНЯМИ|Облицовка стен гранитными плитами|Облицовка стен гранитными плитами полированными толщиной до 40 мм при числе плит в 1 м2: до 2
ГЭСН|15|15-01-002|10|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМИ КАМНЯМИ|Облицовка стен плитами из известняка, мрамора и травертина|Облицовка стен плитами из известняка толщиной 60 мм при числе плит в 1 м2: до 2
ГЭСН|15|15-01-003|16|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМИ КАМНЯМИ|Облицовка колонн гранитными плитами|Облицовка гранитными плитами полированными толщиной до 40 мм четырехгранных колонн при числе плит в 1 м2: до 3
ГЭСН|15|15-01-004|16|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМИ КАМНЯМИ|Облицовка колонн плитами из известняка, мрамора и травертина|Облицовка плитами из известняка толщиной 60 мм четырехгранных колонн при числе плит в 1 м2: до 3
ГЭСН|15|15-01-005|3|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМИ КАМНЯМИ|На каждые 10 мм изменения толщины плит при облицовке стен и колонн|На каждые 10 мм изменения толщины плит добавлять или исключать к нормам 15-01-001, 15-01-002, 15-01-003, 15-01-004 при о
ГЭСН|15|15-01-006|1|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМИ КАМНЯМИ|При облицовке поверхностей природным камнем с прокладкой в горизонтальных швах свинца|При облицовке поверхностей природным камнем с прокладкой в горизонтальных швах свинца добавлять
ГЭСН|15|15-01-007|6|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМИ КАМНЯМИ|Облицовка поверхностей линейными полированными фасонными камнями|Облицовка поверхностей линейными полированными фасонными камнями гранитными при ширине большей стороны камня: до 150 мм
ГЭСН|15|15-01-008|6|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМИ КАМНЯМИ|Облицовка поверхностей линейными чистотесанными фасонными камнями|Облицовка поверхностей линейными чистотесанными фасонными камнями гранитными при ширине большей стороны камня: до 150 мм
ГЭСН|15|15-01-009|3|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМИ КАМНЯМИ|Облицовка поверхностей полированными плитами толщиной 10 мм|Облицовка поверхностей полированными плитами толщиной 10 мм из мрамора и травертина при числе плит в 1 м2: до 6
ГЭСН|15|15-01-010|2|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМИ КАМНЯМИ|Облицовка мрамором ступеней и укладка мраморных плит|Облицовка ступеней и подступенников мраморными полированными плитами
ГЭСН|15|15-01-011|3|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТЕЙ ПРИРОДНЫМ КАМНЕМ И ЛИНЕЙНЫМИ ФАСОННЫМИ КАМНЯМИ|Облицовка фасадов гранитными плитами со скрытым креплением без утеплителя на металлическом каркасе с его устройством|Облицовка фасадов гранитными плитами со скрытым креплением без утеплителя на металлическом каркасе с его устройством
ГЭСН|15|15-01-016|3|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Наружная облицовка по бетонной поверхности керамическими отдельными плитками|Наружная облицовка по бетонной поверхности керамическими отдельными плитками: на полимерцементной мастике стен и колонн
ГЭСН|15|15-01-017|2|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Наружная облицовка по бетонной поверхности фасадными керамическими цветными плитками (типа &quot;кабанчик&quot;) на цементном растворе|Наружная облицовка по бетонной поверхности фасадными керамическими цветными плитками (типа &quot;кабанчик&quot;) на цеме
ГЭСН|15|15-01-018|2|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Наружная облицовка по бетонной поверхности коврами из мелких керамических плиток на полимерцементной мастике|Наружная облицовка по бетонной поверхности коврами из мелких керамических плиток на полимерцементной мастике: стен
ГЭСН|15|15-01-019|6|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Гладкая облицовка стен, столбов, пилястр и откосов (без карнизных, плинтусных и угловых плиток)|Гладкая облицовка стен, столбов, пилястр и откосов (без карнизных, плинтусных и угловых плиток) без установки плиток туа
ГЭСН|15|15-01-020|16|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Облицовка поверхностей с карнизными, плинтусными и угловыми плитками|Облицовка стен на цементном растворе с карнизными, плинтусными и угловыми плитками: в жилых зданиях по кирпичу и бетону
ГЭСН|15|15-01-021|5|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Устройство основания под облицовку искусственным мрамором|Устройство основания под облицовку искусственным мрамором: стен по камню
ГЭСН|15|15-01-022|5|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Облицовка оселковым мрамором стен, столбов, колонн и пилястр|Облицовка оселковым мрамором: стен гладких
ГЭСН|15|15-01-023|5|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Облицовка оселковым мрамором откосов, тяг, поясков, плинтусов и капителей|Облицовка оселковым мрамором: откосов
ГЭСН|15|15-01-024|5|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Облицовка утюжным мрамором стен, столбов, колонн и пилястр|Облицовка утюжным мрамором: стен гладких
ГЭСН|15|15-01-025|5|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Облицовка утюжным мрамором откосов, тяг, поясков, плинтусов и капителей|Облицовка утюжным мрамором: откосов
ГЭСН|15|15-01-026|4|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Облицовка стен крупноразмерными керамогранитными плитами|Облицовка наружных стен крупноразмерными многоцветными керамогранитными плитами на цементном растворе с затиркой швов: ц
ГЭСН|15|15-01-027|2|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Затирка швов между плитками ранее облицованных поверхностей|Затирка швов между плитками ранее облицованных поверхностей с применением сухой смеси
ГЭСН|15|15-01-028|2|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Облицовка поверхностей бетонными камнями|Облицовка наружных стен бетонными камнями при числе камней в 1 м2 до 9 шт
ГЭСН|15|15-01-029|2|Отделочные работы|ОБЛИЦОВКА ПОВЕРХНОСТИ ИСКУССТВЕННЫМИ ПЛИТКАМИ|Облицовка стен и колонн коврами из мелких мозаичных плиток|Облицовка стен коврами из мелких мозаичных плиток на клеевом растворе из сухих смесей с затиркой швов
ГЭСН|15|15-01-031|16|Отделочные работы|ОБЛИЦОВОЧНЫЕ РАБОТЫ С ПОВЫШЕННЫМИ ТРЕБОВАНИЯМИ К ОТДЕЛКЕ, В ЗДАНИЯХ|Облицовка стен полированными плитами|Облицовка стен полированными мраморными плитами толщиной до 30 мм, число плит в 1 м2: до 2
ГЭСН|15|15-01-032|27|Отделочные работы|ОБЛИЦОВОЧНЫЕ РАБОТЫ С ПОВЫШЕННЫМИ ТРЕБОВАНИЯМИ К ОТДЕЛКЕ, В ЗДАНИЯХ|Облицовка колонн полированными плитами|Облицовка колонн четырехгранных полированными гранитными плитами толщиной до 30 мм, число плит в 1 м2: до 3
