id	category	type	work_name	unit
606	ВИС / Электрические системы	Электрика - силовая. Щитовое оборудование (с учетом комплексации щитов , ковриков)	Пусконаладочные работы в ящике учетно-распределительном (ЯУР)	шт
607	ВИС / Электрические системы	Электрика - силовая. Щитовое оборудование (с учетом комплексации щитов , ковриков)	Расключение вводно-распределительного устройства (ВРУ) (1 группа)	групп
608	ВИС / Электрические системы	Электрика - силовая. Щитовое оборудование (с учетом комплексации щитов , ковриков)	Расключение главного распределительного щита (ГРЩ) (1 группа)	групп
609	ВИС / Электрические системы	Электрика - силовая. Щитовое оборудование (с учетом комплексации щитов , ковриков)	Расключение межпанельных перемычек ГРЩ, ВРУ (кабелем из 5 жил или медной шиной) ( 04.25г )	шт
610	ВИС / Электрические системы	Электрика - силовая. Щитовое оборудование (с учетом комплексации щитов , ковриков)	Расключение рубильника в машинных помещениях лифтов	шт
611	ВИС / Электрические системы	Электрика - силовая. Щитовое оборудование (с учетом комплексации щитов , ковриков)	Расключение устройств этажного распределительного модульного типа УЭРМ /ЩРН-П	шт
612	ВИС / Электрические системы	Электрика - силовая. Щитовое оборудование (с учетом комплексации щитов , ковриков)	Расключение щита (ящика) управления	шт
613	ВИС / Электрические системы	Электрика - силовая. Щитовое оборудование (с учетом комплексации щитов , ковриков)	Расключение щита электромонтажного (до 10 автоматов)	шт
614	ВИС / Электрические системы	Электрика - силовая. Щитовое оборудование (с учетом комплексации щитов , ковриков)	Расключение щита электромонтажного (свыше 10 автоматов)	шт
615	ВИС / Электрические системы	Электрика - силовая. Щитовое оборудование (с учетом комплексации щитов , ковриков)	Расключение электродвигателя тепловых завес	шт
616	ВИС / Электрические системы	Электрика - силовая. Щитовое оборудование (с учетом комплексации щитов , ковриков)	Расключение ящика учетно-распределительного (ЯУР)	шт
617	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Бетонирование вводов трубопроводов в стенах дренажных колодцев	шт
618	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Вырубка отверстий в колодцах для прокладки трубопроводов	шт
619	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство монолитной ж/б обоймы трубопровода (дренаж, канализация наружные сети)	м3
620	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Укладка трубопроводов из ПВХ труб дренажных с перфорацией	м
621	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Укладка дренажных трубопроводов из стальных труб с перфорацией	м.п.
622	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство монолитной бермы колодца	м3
623	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Монтаж днища колодца	шт
624	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство ж/б днища колодца h=300мм	м3
625	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство ж/б обоймы колодца	м3
626	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Монтаж колодца канализационного (ж/б, стального, полимерного) (временного)	шт
627	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Монтаж колодца унифицированного	шт
628	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Монтаж кольца стенового, доборного, стенового с четвертью	шт
629	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Монтаж кольца опорного К 1-а	шт
630	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Монтаж крышки колодца	шт
631	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Монтаж люка, крышки	шт
632	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Монтаж лестниц металлических, скоб	шт
633	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Монтаж опорной плиты (ОП-1Д, ОП-1К)	шт
634	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство основания под дренажный трубопровод: бетонного	м3
635	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство основания под дренажный трубопровод: железобетонного	м3
636	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство основания под дренажный трубопровод: песчаного (с трамбовкой)	м3
637	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство основания под дренажный трубопровод: щебеночного	м3
638	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство призмы (обсыпки): из песка	м3
639	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство призмы (обсыпки): из щебня	м3
640	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство фильтрующего слоя: обертыванием трубы ПНД фильтрующим материалом	м2
641	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство фильтрующего слоя: укладка фильтрующего материала на щебеночную (песчано-гравийной) засыпку	м2
642	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Устройство пластового дренажа из щебня и ПГС	м3
643	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Откачка воды насосом (в т.ч. откачка воды из котлована, водопонижение, чистка дренажных колодцев и т.д. по с/з+ табель с ежедневной фиксацией)	ч/ч
644	ВОДООТВЕДЕНИЕ И ВОДОПОНИЖЕНИЕ	Водоотведение и водопонижение (физика+коммунальные платежи + эксплуатация)	Откачка воды (подсобник)	ч/ч
883	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Демонтаж стоек и распорок из труб для крепления котлована/траншеи (наружные сети)	т
884	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Устройство ж/б обоймы стыков трубопроводов	м3
885	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Устройство железобетонного стояка	м3
886	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Заделка межтрубного пространства футляров цементным раствором	м3
887	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Изготовление и монтаж стоек и распорок из труб для крепления котлована/траншеи (наружные сети)	т
888	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Устройство набивки ж/б лотка	м3
889	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Гидравлические испытания наружной канализации	м.п.
890	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Изготовление и установка хомутов в футлярах труб	шт
891	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Бетонирование трубопровода	м3
892	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Заделка сальников при проходе труб через фундаменты или стены подвала	шт
893	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из асбестоцементных безнапорных труб : Ø150 мм	м.п.
894	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из асбестоцементных безнапорных труб : Ø200 мм	м.п.
895	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из асбестоцементных безнапорных труб : Ø300 мм	м.п.
896	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из асбестоцементных безнапорных труб : Ø400 мм	м.п.
897	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из бетонных раструбных труб Ø200 мм	м.п.
898	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из бетонных раструбных труб Ø300 мм	м.п.
899	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из бетонных раструбных труб Ø400 мм	м.п.
900	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Установка рабочих труб ВЧШГ д. 200мм	м
901	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Установка рабочих труб ВЧШГ д.100мм	м.п.
902	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Установка рабочих труб ВЧШГ д.150мм	м.п.
903	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из труб ПВХ ("Прагма") диам. 100мм	м.п.
904	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из труб ПВХ ("Прагма") диам. 200 мм	м.п.
905	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из труб ПВХ ("Прагма") диам. 400 мм	м.п.
906	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из труб полиэтиленовых с 2-ой стенкой ("Корсис") диам. 315 мм	м.п.
907	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Укладка трубопроводов из труб полиэтиленовых с 2-ой стенкой ("Корсис") диам. 400 мм	м.п.
908	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Устройство двухсторонней фиксации трубы из бетона В15 с обхватом 90*	м3
909	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация ливневая(включая земляные работы)	Изготовление и установка футляров для труб	т
910	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Демонтаж стоек и распорок из труб для крепления котлована/траншеи (наружные сети)	т
911	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Устройство ж/б обоймы стыков трубопроводов	м3
912	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Устройство железобетонного стояка	м3
913	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Заделка межтрубного пространства футляров цементным раствором	м3
914	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Изготовление и монтаж стоек и распорок из труб для крепления котлована/траншеи (наружные сети)	т
915	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Устройство набивки ж/б лотка	м3
916	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Гидравлические испытания наружной канализации	м.п.
917	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Изготовление и установка хомутов в футлярах труб	шт
918	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Бетонирование трубопровода	м3
919	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Заделка сальников при проходе труб через фундаменты или стены подвала	шт
920	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из асбестоцементных безнапорных труб : Ø150 мм	м.п.
921	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из асбестоцементных безнапорных труб : Ø200 мм	м.п.
922	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из асбестоцементных безнапорных труб : Ø300 мм	м.п.
923	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из асбестоцементных безнапорных труб : Ø400 мм	м.п.
924	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из бетонных раструбных труб Ø200 мм	м.п.
925	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из бетонных раструбных труб Ø300 мм	м.п.
926	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из бетонных раструбных труб Ø400 мм	м.п.
927	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Установка рабочих труб ВЧШГ д. 200мм	м
928	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Установка рабочих труб ВЧШГ д.100мм	м.п.
929	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Установка рабочих труб ВЧШГ д.150мм	м.п.
930	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из труб ПВХ ("Прагма") диам. 100мм	м.п.
931	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из труб ПВХ ("Прагма") диам. 200 мм	м.п.
932	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из труб ПВХ ("Прагма") диам. 400 мм	м.п.
933	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из труб полиэтиленовых с 2-ой стенкой ("Корсис") диам. 315 мм	м.п.
934	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Укладка трубопроводов из труб полиэтиленовых с 2-ой стенкой ("Корсис") диам. 400 мм	м.п.
935	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Устройство двухсторонней фиксации трубы из бетона В15 с обхватом 90*	м3
936	НАРУЖНИЕ ВИС / Механические инженерные системы	Канализация хоз-бытовая(включая земляные работы)	Изготовление и установка футляров для труб	т
937	НАРУЖНИЕ ВИС / Механические инженерные системы	Сети теплоснабжения(включая земляные работы)	Изготовление и монтаж кронштейна для монтажа теплотрассы	шт
938	НАРУЖНИЕ ВИС / Механические инженерные системы	Сети теплоснабжения(включая земляные работы)	Изготовление и монтаж седел под теплотрассу	шт
939	НАРУЖНИЕ ВИС / Механические инженерные системы	Сети теплоснабжения(включая земляные работы)	Монтаж теплотрассы из труб стальных	м.п.
940	НАРУЖНИЕ ВИС / Механические инженерные системы	Сети теплоснабжения(включая земляные работы)	Монтаж трубопроводов из сшитого полиэтилена в тепло-гидроизоляции Ду 160 мм	м. пог.
941	НАРУЖНИЕ ВИС / Механические инженерные системы	Сети теплоснабжения(включая земляные работы)	Монтаж трубопроводов из сшитого полиэтилена в тепло-гидроизоляции Ду 30 мм	м. пог.
942	НАРУЖНИЕ ВИС / Механические инженерные системы	Сети теплоснабжения(включая земляные работы)	Монтаж трубопроводов из сшитого полиэтилена в тепло-гидроизоляции Ду 50 мм	м. пог.
943	Организация строительной площадки	Аренда котельных, топливо трубопроводы, временные конвекторы на этажах, теплоноситель + механик	Дежурство (ночное/дневное) на объекте для обеспечения работоспособности системы отопления	ч/ч
944	Организация строительной площадки	Аренда котельных, топливо трубопроводы, временные конвекторы на этажах, теплоноситель + механик	Обслуживание и заправка дизельных и газовых тепловых пушек в зимний период до 5000 руб/пушка в мес. (по с/з + табель) ( 06.20г.)	ч/ч
945	Организация строительной площадки	Аренда котельных, топливо трубопроводы, временные конвекторы на этажах, теплоноситель + механик	Устройство и эксплуатация тепляков ( 08.20 )	ч/ч
946	Организация строительной площадки	Бытовой городок	Изготовление и установка деревянных конструкций: производственных и бытовых лестниц, переходных пешеходных площадок, галерей навесов и т.д.	м3
947	Организация строительной площадки	Бытовой городок	Монтаж бытовки с устройством основания под неё	шт
948	Организация строительной площадки	Бытовой городок	Монтаж металлических выносных площадок для бытовок 2го яруса	шт
949	Организация строительной площадки	Бытовой городок	Монтаж пленки ПВХ во временных сооружениях: потолок	м2
950	Организация строительной площадки	Бытовой городок	Монтаж пленки ПВХ во временных сооружениях: стены, полы	м2
951	Организация строительной площадки	Бытовой городок	Монтаж плинтуса во временных бытовых помещениях	м2
952	Организация строительной площадки	Бытовой городок	Облицовка перегородок фанерой по готовому м/каркасу без его устройства в 1 слой	м2
953	Организация строительной площадки	Бытовой городок	Облицовка поверхностей древесноволокнистыми плитами (ДВП, оргалит): потолков по каркасу	м2
954	Организация строительной площадки	Бытовой городок	Обшивка потолков вагонкой	м2
955	Организация строительной площадки	Бытовой городок	Обшивка стен вагонкой	м2
956	Организация строительной площадки	Бытовой городок	Обшивка стен панелями МДФ во временных сооружениях	м2
957	Организация строительной площадки	Бытовой городок	Укладка утеплителя в 1 слой во временных сооружениях, толщ. 100 мм: полы	м2
958	Организация строительной площадки	Бытовой городок	Укладка утеплителя в 1 слой во временных сооружениях, толщ. 100 мм: потолков	м2
959	Организация строительной площадки	Бытовой городок	Укладка утеплителя в 1 слой во временных сооружениях, толщ. 100 мм: стен	м2
960	Организация строительной площадки	Бытовой городок	Устройство временных перегородок из оргалита с обшивкой 1-ой стороны (ДВП)	м2
961	Организация строительной площадки	Бытовой городок	Устройство временных перегородок из оргалита с обшивкой с 2-х сторон (ДВП)	м2
962	Организация строительной площадки	Бытовой городок	Устройство деревянного каркаса из бруса: стен	м2
963	Организация строительной площадки	Бытовой городок	Устройство деревянного каркаса из досок с креплением по брускам	м2
964	Организация строительной площадки	Бытовой городок	Устройство деревянного покрытия : фанера толщ. 18 мм	м2
965	Организация строительной площадки	Бытовой городок	Устройство навесного замка	шт
966	Организация строительной площадки	Бытовой городок	Устройство полов дощатых временных сооружениях толщ. 50мм	м2
967	Организация строительной площадки	Бытовой городок	Устройство полов дощатых с устройством лаг во временных сооружениях	м2
968	Организация строительной площадки	Бытовой городок	Устройство потолка из ламината во временных сооружениях	м2
969	Организация строительной площадки	Бытовой городок	Устройство потолка из МДФ во временных сооружениях	м2
970	Организация строительной площадки	Бытовой городок	Устройство стен из ламината во временных сооружениях	м2
971	Организация строительной площадки	Бытовой городок	Монтаж автомобильных весов на подготовленную площадку (Разгрузка, сборка, монтаж, регулировка)	шт
972	Организация строительной площадки	Бытовой городок	Монтаж тента по металлоконструкциям для временных складов/ангаров	м2
973	Организация строительной площадки	Бытовой городок	Обшивка кровли профлистом (временных сооружений)	м2
974	Организация строительной площадки	Бытовой городок	Обшивка стен профлистом временных сооружений	м2
975	Организация строительной площадки	Бытовой городок	Устройство временной обшивки стен и проемов: оцинкованный лист	м2
976	Организация строительной площадки	Бытовой городок	Укладка блока ФБС на цементно-песчаный раствор (для противопожарных стен)	шт
977	Организация строительной площадки	Бытовой городок	Монтаж противопожарной стены бытгородка из сэндвич панелей на металлических стойках	м2
978	Организация строительной площадки	Бытовой городок	Уборка площадки быт. городка и прилегающей территории от строительного мусора	м2
979	Организация строительной площадки	Бытовой городок	Монтаж заготовительного цеха	чел/ч
980	Организация строительной площадки	Бытовой городок	Установка гибочно-рубочного станка	шт
981	Организация строительной площадки	Бытовой городок	Кладка ПРОТИВОПОЖАРНЫХ СТЕН: в быт. гор. высотой до 6м из газосиликатных блоков (ГСБ) (с устройством примыканий и усилений)	м3
982	Организация строительной площадки	Бытовой городок	Содержание склада с пропаном и кислородом	ч/ч
983	Организация строительной площадки	Бытовой городок	Бригадир (звеньевой) (подсобник)	ч/ч
984	Организация строительной площадки	Бытовой городок	Рабочий (подсобник)	ч/ч
985	Организация строительной площадки	Бытовой городок	Уборщик помещений (подсобник)	ч/ч
986	Организация строительной площадки	Бытовой городок	Переброска: складов-контейнеров	шт
987	Организация строительной площадки	Временные сети	Монтаж кабеля (ленты) саморегулирующегося нагревательного	м
988	Организация строительной площадки	Временные сети	Установка металлических стоек наружного освещения	шт
989	Организация строительной площадки	Временные сети	Монтаж инвентарного вводно-распределительного устройства (ИВРУ)	шт
990	Организация строительной площадки	Вырубка деревьев и кустарников	Валка деревьев в городских условиях (1м3 кряжей)	м3
991	Организация строительной площадки	Вырубка деревьев и кустарников	Валка деревьев в городских условиях (1м3 кряжей)	м3
992	Организация строительной площадки	Вырубка деревьев и кустарников	Корчевка пней с выносом и засыпка ям	шт
993	Организация строительной площадки	Вырубка деревьев и кустарников	Корчевка пней с выносом и засыпка ям	шт
994	Организация строительной площадки	Дороги, покрытия	Заливка бетоном некратных мест временного дорожного покрытия из ж/б плит	м3
995	Организация строительной площадки	Дороги, покрытия	Погрузка плит дорожных,блоков ФБС (ЖБИ) на хранение	шт
996	Организация строительной площадки	Дороги, покрытия	Разгрузка плит дорожных,блоков ФБС (ЖБИ) на хранение	шт
997	Организация строительной площадки	Дороги, покрытия	Устройство временных дорог: из сборных железобетонных плит с планировкой основания	шт
998	Организация строительной площадки	Дороги, покрытия	Армирование бетонных оснований временных дорог сеткой дорожной	м2
999	Организация строительной площадки	Дороги, покрытия	Засыпка песком или песко-грунтом с послойным уплотнением при устройстве временных дорог (с использованием механизмов: погрузчик, виброкаток)	м3
1000	Организация строительной площадки	Дороги, покрытия	Засыпка щебнем с послойным уплотнением при устройстве временных дорог (с использованием механизмов: погрузчик, виброкаток)	м3
1001	Организация строительной площадки	Дороги, покрытия	Устройство бетонного основания: под временные дороги, площадки, рампы, мойку колес и т.д.)	м3
1002	Организация строительной площадки	Ограждение строительной площадки	Изготовление временных ворот (2 створчатых)	шт
1003	Организация строительной площадки	Ограждение строительной площадки	Монтаж временных ворот (2 створчатых)	шт
1004	Организация строительной площадки	Ограждение строительной площадки	Закрытие проемов лифтовых шахт фанерой	шт
1005	Организация строительной площадки	Ограждение строительной площадки	Монтаж временных ограждений корпуса из доски 2-3 доски (Затарка, монтаж с бурением в монолит)	м.п.
1006	Организация строительной площадки	Ограждение строительной площадки	Монтаж временных ограждений котлована из арматуры	м.п.
1007	Организация строительной площадки	Ограждение строительной площадки	Монтаж инвентарных лифтовых калиток откидных	шт
1008	Организация строительной площадки	Ограждение строительной площадки	Монтаж калиток для подъемника (2 стойки+ 2 калитки)	шт
1009	Организация строительной площадки	Ограждение строительной площадки	Укладка блока ФБС, ФБСУ с подготовкой основания (для временных ограждений)	шт
1010	Организация строительной площадки	Ограждение строительной площадки	Устройство временного орграждения строительной площадки: готовых стоек и секций сетчатых	м.п.
1011	Организация строительной площадки	Ограждение строительной площадки	Устройство временного орграждения строительной площадки: инвентарных переносных	м.п.
