base_type	col	table_code	table_name	norm_code	unit	norm_name
ГЭСН	20	20-01-006	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной 0,8 и 1,0 мм	20-01-006-07	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной: 1,0 мм, диаметром до 250 мм
ГЭСН	20	20-01-006	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной 0,8 и 1,0 мм	20-01-006-08	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной: 1,0 мм, диаметром свыше 250 до 355 мм
ГЭСН	20	20-01-006	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной 0,8 и 1,0 мм	20-01-006-09	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной: 1,0 мм, диаметром свыше 355 до 500 мм
ГЭСН	20	20-01-006	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной 0,8 и 1,0 мм	20-01-006-10	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной: 1,0 мм, диаметром свыше 500 до 630 мм
ГЭСН	20	20-01-006	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной 0,8 и 1,0 мм	20-01-006-11	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной: 1,0 мм, диаметром свыше 630 до 710 мм
ГЭСН	20	20-01-006	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной 0,8 и 1,0 мм	20-01-006-12	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной: 1,0 мм, диаметром свыше 710 до 800 мм
ГЭСН	20	20-01-006	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной 0,8 и 1,0 мм	20-01-006-13	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной: 1,0 мм, диаметром свыше 900 до 1000 мм
ГЭСН	20	20-01-006	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной 0,8 и 1,0 мм	20-01-006-14	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной: 1,0 мм, диаметром свыше 1000 до 1250 мм
ГЭСН	20	20-01-006	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной 0,8 и 1,0 мм	20-01-006-15	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой оцинкованной стали толщиной: 1,0 мм, диаметром свыше 1250 до 1400 мм
ГЭСН	20	20-01-007	Прокладка воздуховодов из коррозионностойкой стали в шахтных сооружениях глубиной до 40 метров	20-01-007-01	100 м2	Прокладка воздуховодов из коррозионностойкой стали толщиной: 6 мм, диаметром до 200 мм
ГЭСН	20	20-01-007	Прокладка воздуховодов из коррозионностойкой стали в шахтных сооружениях глубиной до 40 метров	20-01-007-11	100 м2	Прокладка воздуховодов из коррозионностойкой стали толщиной: 8 мм, периметром свыше 1000 до 1600 мм
ГЭСН	20	20-01-007	Прокладка воздуховодов из коррозионностойкой стали в шахтных сооружениях глубиной до 40 метров	20-01-007-12	100 м2	Прокладка воздуховодов из коррозионностойкой стали толщиной: 8 мм, периметром свыше 1600 до 2500 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-01	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали до 1 мм, диаметром: до 125 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-02	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали до 1 мм, диаметром: свыше 125 до 160 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-03	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали до 1 мм, диаметром: свыше 160 до 315 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-04	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали до 1 мм, диаметром: свыше 315 до 500 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-05	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали до 1 мм, диаметром: свыше 500 до 630 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-06	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали до 1 мм, диаметром: свыше 630 до 900 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-07	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали до 1 мм, диаметром: свыше 900 до 1400 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-08	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали до 1 мм, диаметром: свыше 1400 до 1600 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-09	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали свыше 1 до 2 мм, диаметром: до 125 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-10	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали свыше 1 до 2 мм, диаметром: свыше 125 до 160 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-11	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали свыше 1 до 2 мм, диаметром: свыше 160 до 315 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-12	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали свыше 1 до 2 мм, диаметром: свыше 315 до 500 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-13	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали свыше 1 до 2 мм, диаметром: свыше 500 до 630 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-14	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали свыше 1 до 2 мм, диаметром: свыше 630 до 900 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-15	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали свыше 1 до 2 мм, диаметром: свыше 900 до 1400 мм
ГЭСН	20	20-01-008	Прокладка воздуховодов круглых для систем аспирации и пневмотранспорта	20-01-008-16	100 м2	Прокладка воздуховодов для систем аспирации и пневмотранспорта из тонколистовой стали, круглых, толщиной стали свыше 1 до 2 мм, диаметром: свыше 1400 до 1600 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-01	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 1,8 мм, периметром до 1000 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-02	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 1000 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-03	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 1600 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-04	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 2400 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-05	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 3200 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-06	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 4100 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-07	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 5200 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-08	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 6500 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-09	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 7200 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-10	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 8100 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-11	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 9000 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-12	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 10000 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-13	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 11300 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-14	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 13000 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-15	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 2,0 мм, периметром до 14300 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-16	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 3,0 мм, периметром до 3200 мм
ГЭСН	20	20-01-009	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной 1,8, 2,0 и 3,0 мм	20-01-009-17	100 м2	Прокладка воздуховодов для АЭС и ТЭС из листовой углеродистой стали толщиной: 3,0 мм, периметром до 4000 мм
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-01	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в рабочую зону, массой до 20 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-02	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в рабочую зону, массой до 50 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-03	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в рабочую зону, массой до 70 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-04	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в рабочую зону, массой до 100 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-05	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в рабочую зону, массой до 125 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-06	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в рабочую зону, массой до 150 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-07	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в рабочую зону, массой до 250 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-08	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в верхнюю зону, массой до 10 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-09	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в верхнюю зону, массой до 30 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-10	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в верхнюю зону, массой до 50 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-11	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в верхнюю зону, массой до 100 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-12	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в верхнюю зону, массой до 150 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-13	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в верхнюю зону, массой до 250 кг
ГЭСН	20	20-02-001	Установка воздухораспределителей, предназначенных для подачи воздуха	20-02-001-14	шт	Установка воздухораспределителей, предназначенных для подачи воздуха: в верхнюю зону, массой до 415 кг
ГЭСН	20	20-02-002	Установка решеток жалюзийных	20-02-002-01	шт	Установка решеток жалюзийных площадью в свету: до 0,5 м2
ГЭСН	20	20-02-002	Установка решеток жалюзийных	20-02-002-02	шт	Установка решеток жалюзийных площадью в свету: до 1,0 м2
ГЭСН	20	20-02-002	Установка решеток жалюзийных	20-02-002-03	шт	Установка решеток жалюзийных площадью в свету: до 1,5 м2
ГЭСН	20	20-02-002	Установка решеток жалюзийных	20-02-002-04	шт	Установка решеток жалюзийных площадью в свету: до 2,5 м2
ГЭСН	20	20-02-002	Установка решеток жалюзийных	20-02-002-05	шт	Установка решеток жалюзийных площадью в свету: до 3,5 м2
ГЭСН	20	20-02-002	Установка решеток жалюзийных	20-02-002-06	шт	Установка решеток жалюзийных площадью в свету: до 5,0 м2
ГЭСН	20	20-02-002	Установка решеток жалюзийных	20-02-002-07	шт	Установка решеток жалюзийных площадью в свету: до 6,5 м2
ГЭСН	20	20-02-002	Установка решеток жалюзийных	20-02-002-08	100 шт	Установка пластиковых вентиляционных решеток площадью в свету до 0,05 м2
ГЭСН	20	20-02-003	Установка решеток жалюзийных стальных	20-02-003-01	шт	Установка решеток жалюзийных стальных: неподвижных односекционных, размер 150х490 мм
ГЭСН	20	20-02-003	Установка решеток жалюзийных стальных	20-02-003-02	шт	Установка решеток жалюзийных стальных: неподвижных односекционных, размер 150х580 мм
ГЭСН	20	20-02-003	Установка решеток жалюзийных стальных	20-02-003-03	шт	Установка решеток жалюзийных стальных: штампованных нерегулируемых (РШ), номер 150, размер 200х200 мм
ГЭСН	20	20-02-003	Установка решеток жалюзийных стальных	20-02-003-04	шт	Установка решеток жалюзийных стальных: штампованных нерегулируемых (РШ), номер 200, размер 252х252 мм
ГЭСН	20	20-02-003	Установка решеток жалюзийных стальных	20-02-003-05	шт	Установка решеток жалюзийных стальных: регулирующих (РР), номер 1, размер 100 х200 мм
ГЭСН	20	20-02-003	Установка решеток жалюзийных стальных	20-02-003-06	шт	Установка решеток жалюзийных стальных: регулирующих (РР), номер 2, размер 100 х400 мм
ГЭСН	20	20-02-003	Установка решеток жалюзийных стальных	20-02-003-07	шт	Установка решеток жалюзийных стальных: регулирующих (РР), номер 3, размер 200 х200 мм
ГЭСН	20	20-02-003	Установка решеток жалюзийных стальных	20-02-003-08	шт	Установка решеток жалюзийных стальных: регулирующих (РР), номер 4, размер 200 х400 мм
ГЭСН	20	20-02-003	Установка решеток жалюзийных стальных	20-02-003-09	шт	Установка решеток жалюзийных стальных: регулирующих (РР), номер 5, размер 200 х600 мм
ГЭСН	20	20-02-003	Установка решеток жалюзийных стальных	20-02-003-10	шт	Установка решеток жалюзийных стальных: щелевых регулирующих (Р), номер 150, размер 150х150 мм
ГЭСН	20	20-02-003	Установка решеток жалюзийных стальных	20-02-003-11	шт	Установка решеток жалюзийных стальных: щелевых регулирующих (Р), номер 200, размер 200х200 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-01	шт	Установка клапанов обратных: диаметром до 355 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-02	шт	Установка клапанов обратных: диаметром до 560 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-03	шт	Установка клапанов обратных: диаметром до 800 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-04	шт	Установка клапанов обратных: диаметром до 1000 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-05	шт	Установка клапанов обратных: периметром до 1000 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-06	шт	Установка клапанов обратных: периметром до 1600 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-07	шт	Установка клапанов обратных: периметром до 2400 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-08	шт	Установка клапанов обратных: периметром до 3200 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-09	шт	Установка клапанов обратных: периметром до 4500 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-10	шт	Установка клапанов: лепестковых к осевым вентиляторам до 4 номера
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-11	шт	Установка клапанов: лепестковых к осевым вентиляторам до 5 номера
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-12	шт	Установка клапанов: лепестковых к осевым вентиляторам до 8 номера
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-13	шт	Установка клапанов: лепестковых к осевым вентиляторам до 12,5 номера
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-14	шт	Установка клапанов: перекидных утепленных в шахте
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-15	шт	Установка клапанов: огнезадерживающих с ручной регулировкой периметром до 1600 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-16	шт	Установка клапанов: огнезадерживающих с ручной регулировкой периметром до 3200 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-17	шт	Установка клапанов: огнезадерживающих с ручной регулировкой периметром до 4500 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-18	шт	Установка клапанов: перекидных периметром до 1000 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-19	шт	Установка клапанов: перекидных периметром до 1600 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-20	шт	Установка клапанов: перекидных периметром до 2000 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-21	шт	Установка клапанов: перекидных периметром до 3600 мм
ГЭСН	20	20-02-004	Установка клапанов	20-02-004-22	шт	Установка клапанов: перекидных периметром до 4000 мм
ГЭСН	20	20-02-005	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом	20-02-005-01	шт	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом: диаметром до 250 мм
ГЭСН	20	20-02-005	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом	20-02-005-02	шт	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом: диаметром до 355 мм
ГЭСН	20	20-02-005	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом	20-02-005-03	шт	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом: диаметром до 560 мм
ГЭСН	20	20-02-005	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом	20-02-005-04	шт	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом: диаметром до 800 мм
ГЭСН	20	20-02-005	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом	20-02-005-05	шт	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом: диаметром до 1000 мм
ГЭСН	20	20-02-005	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом	20-02-005-06	шт	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом: периметром до 1000 мм
ГЭСН	20	20-02-005	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом	20-02-005-07	шт	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом: периметром до 1600 мм
ГЭСН	20	20-02-005	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом	20-02-005-08	шт	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом: периметром до 2400 мм
ГЭСН	20	20-02-005	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом	20-02-005-09	шт	Установка заслонок воздушных и клапанов воздушных КВР с ручным приводом: периметром до 4000 мм
ГЭСН	20	20-02-006	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом	20-02-006-01	шт	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом: диаметром до 250 мм
ГЭСН	20	20-02-006	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом	20-02-006-02	шт	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом: диаметром до 355 мм
ГЭСН	20	20-02-006	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом	20-02-006-03	шт	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом: диаметром до 560 мм
ГЭСН	20	20-02-006	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом	20-02-006-04	шт	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом: диаметром до 800 мм
ГЭСН	20	20-02-006	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом	20-02-006-05	шт	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом: диаметром до 1000 мм
ГЭСН	20	20-02-006	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом	20-02-006-06	шт	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом: периметром до 1000 мм
ГЭСН	20	20-02-006	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом	20-02-006-07	шт	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом: периметром до 1600 мм
ГЭСН	20	20-02-006	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом	20-02-006-08	шт	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом: периметром до 2400 мм
ГЭСН	20	20-02-006	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом	20-02-006-09	шт	Установка заслонок воздушных и клапанов воздушных КВР с электрическим или пневматическим приводом: периметром до 4000 мм
ГЭСН	20	20-02-007	Установка клапанов воздушных утепленных КВУ с электрическим или пневматическим приводом	20-02-007-01	шт	Установка клапанов воздушных утепленных КВУ с электрическим или пневматическим приводом периметром: до 3200 мм
ГЭСН	20	20-02-007	Установка клапанов воздушных утепленных КВУ с электрическим или пневматическим приводом	20-02-007-02	шт	Установка клапанов воздушных утепленных КВУ с электрическим или пневматическим приводом периметром: до 5600 мм
ГЭСН	20	20-02-007	Установка клапанов воздушных утепленных КВУ с электрическим или пневматическим приводом	20-02-007-03	шт	Установка клапанов воздушных утепленных КВУ с электрическим или пневматическим приводом периметром: до 6800 мм
ГЭСН	20	20-02-007	Установка клапанов воздушных утепленных КВУ с электрическим или пневматическим приводом	20-02-007-04	шт	Установка клапанов воздушных утепленных КВУ с электрическим или пневматическим приводом периметром: до 7600 мм
ГЭСН	20	20-02-008	Установка отсосов	20-02-008-01	100 кг	Установка отсосов от оборудования
ГЭСН	20	20-02-008	Установка отсосов	20-02-008-02	100 кг	Установка отсосов бортовых
ГЭСН	20	20-02-009	Установка зонтов над шахтами из листовой и оцинкованной стали круглого сечения	20-02-009-01	шт	Установка зонтов над шахтами из листовой стали круглого сечения диаметром: 200 мм
ГЭСН	20	20-02-009	Установка зонтов над шахтами из листовой и оцинкованной стали круглого сечения	20-02-009-02	шт	Установка зонтов над шахтами из листовой стали круглого сечения диаметром: 250 мм
ГЭСН	20	20-02-009	Установка зонтов над шахтами из листовой и оцинкованной стали круглого сечения	20-02-009-03	шт	Установка зонтов над шахтами из листовой стали круглого сечения диаметром: 315 мм
ГЭСН	20	20-02-009	Установка зонтов над шахтами из листовой и оцинкованной стали круглого сечения	20-02-009-04	шт	Установка зонтов над шахтами из листовой стали круглого сечения диаметром: 400 мм
ГЭСН	20	20-02-009	Установка зонтов над шахтами из листовой и оцинкованной стали круглого сечения	20-02-009-05	шт	Установка зонтов над шахтами из листовой стали круглого сечения диаметром: 450 мм
ГЭСН	20	20-02-009	Установка зонтов над шахтами из листовой и оцинкованной стали круглого сечения	20-02-009-06	шт	Установка зонтов над шахтами из листовой стали круглого сечения диаметром: 500 мм
ГЭСН	20	20-02-009	Установка зонтов над шахтами из листовой и оцинкованной стали круглого сечения	20-02-009-07	шт	Установка зонтов над шахтами из листовой стали круглого сечения диаметром: 630 мм
ГЭСН	20	20-02-009	Установка зонтов над шахтами из листовой и оцинкованной стали круглого сечения	20-02-009-08	шт	Установка зонтов над шахтами из листовой стали круглого сечения диаметром: 710 мм
ГЭСН	20	20-02-009	Установка зонтов над шахтами из листовой и оцинкованной стали круглого сечения	20-02-009-09	шт	Установка зонтов над шахтами из листовой стали круглого сечения диаметром: 800 мм
ГЭСН	20	20-02-009	Установка зонтов над шахтами из листовой и оцинкованной стали круглого сечения	20-02-009-10	шт	Установка зонтов над шахтами из листовой стали круглого сечения диаметром: 1000 мм
ГЭСН	20	20-02-009	Установка зонтов над шахтами из листовой и оцинкованной стали круглого сечения	20-02-009-11	шт	Установка зонтов над шахтами из листовой стали круглого сечения диаметром: 1250 мм
ГЭСН	20	20-02-010	Установка зонтов над шахтами из листовой и оцинкованной стали прямоугольного сечения	20-02-010-01	шт	Установка зонтов над шахтами из листовой стали прямоугольного сечения периметром: 1000 мм
